X,Y,School ID,System ID,School Name,System,County,Address,City,zip,phone,Locale,Charter
-84.261597,33.773411,5050,644,AVONDALE ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,10 LAKESHORE DR,AVONDALE ESTATES,30002,6786765202,Suburb: Large,No
-81.76223,32.442623,2054,616,STATESBORO HIGH SCHOOL,BULLOCH COUNTY,BULLOCH COUNTY,10 LESTER RD,STATESBORO,30458,9122128860,Town: Remote,No
-81.228745,32.347443,2030,651,EBENEZER MIDDLE SCHOOL,EFFINGHAM COUNTY,EFFINGHAM COUNTY,1100 EBENEZER RD,RINCON,31326,9127547757,Rural: Fringe,No
-82.921539,32.550678,6104,774,HILLCREST CENTER,DUBLIN CITY,LAURENS COUNTY,1100 EDGEWOOD DR,DUBLIN,31021,4782779833,Town: Remote,No
-82.921539,32.550678,1120,774,HILLCREST ELEMENTARY SCHOOL,DUBLIN CITY,LAURENS COUNTY,1100 EDGEWOOD DR,DUBLIN,31021,4782774026,Town: Remote,No
-82.01194,33.509521,1054,721,GARRETT ELEMENTARY SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,1100 EISENHOWER DR,AUGUSTA,30904,7067377222,City: Midsize,No
-84.879349,34.16161,1860,608,MISSION ROAD ELEMENTARY SCHOOL,BARTOW COUNTY,BARTOW COUNTY,1100 MISSION RD SW,CARTERSVILLE,30120,7706065863,Rural: Fringe,No
-81.650124,30.790999,1890,620,MATILDA HARRIS ELEMENTARY SCHOOL,CAMDEN COUNTY,CAMDEN COUNTY,1100 THE LAKES BLVD,KINGSLAND,31548,9127292940,Town: Distant,No
-84.205841,33.811432,3057,644,HAMBRICK ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1101 HAMBRICK RD,STONE MOUNTAIN,30083,6786765602,Suburb: Large,No
-83.444702,33.874802,1930,708,OCONEE COUNTY MIDDLE SCHOOL,OCONEE COUNTY,OCONEE COUNTY,1101 MARS HILL RD,WATKINSVILLE,30677,7067693575,Rural: Fringe,No
-81.436371,31.378559,2050,698,TODD GRANT ELEMENTARY SCHOOL,MCINTOSH COUNTY,MCINTOSH COUNTY,1102 C.A. DEVILLARS STREET,DARIEN,31305,9124378827,Rural: Fringe,No
-83.853043,33.567181,3980,707,INDIAN CREEK MIDDLE SCHOOL,NEWTON COUNTY,NEWTON COUNTY,11051 BY PASS RD,COVINGTON,30014,7703856453,Rural: Fringe,No
-83.9636,33.274029,1110,618,NEW JACKSON ELEMENTARY SCHOOL,BUTTS COUNTY,BUTTS COUNTY,1105 BROWNLEE ROAD,JACKSON,30233,7707759480,Rural: Fringe,No
-82.893753,34.106209,1040,652,ELBERT COUNTY MIDDLE SCHOOL,ELBERT COUNTY,ELBERT COUNTY,1108 ATHENS TECH RD,ELBERTON,30635,7062134200,Rural: Fringe,No
-83.291,30.867161,1030,792,VALDOSTA MIDDLE SCHOOL,VALDOSTA CITY,LOWNDES COUNTY,110 BURTON ST,VALDOSTA,31602,2293338555,City: Small,No
-81.631592,32.738323,4052,724,SCREVEN COUNTY HIGH SCHOOL,SCREVEN COUNTY,SCREVEN COUNTY,110 HALCYONDALE RD,SYLVANIA,30467,9125647836,Town: Remote,No
-83.542458,33.012638,1070,684,MAGGIE CALIFF LEARNING COMPLEX,JONES COUNTY,JONES COUNTY,110 MAGGIE CALIFF ST,GRAY,31032,4789863046,Rural: Distant,No
-84.798027,34.87722,5050,705,NORTHWEST ELEMENTARY SCHOOL,MURRAY COUNTY,MURRAY COUNTY,110 MCENTIRE CIR,CHATSWORTH,30705,7066952262,Rural: Distant,No
-83.298157,33.988689,1960,629,COILE MIDDLE SCHOOL,CLARKE COUNTY,CLARKE COUNTY,110 OLD ELBERTON RD,ATHENS,30601,7063575318,Rural: Fringe,No
-84.203644,31.562349,5062,647,WEST TOWN ELEMENTARY SCHOOL,DOUGHERTY COUNTY,DOUGHERTY COUNTY,1113 UNIVERSITY ST,ALBANY,31707,2294313409,City: Small,No
-82.966988,33.274231,1880,670,LEWIS ELEMENTARY SCHOOL,HANCOCK COUNTY,HANCOCK COUNTY,11145 GA HIGHWAY 15,SPARTA,31087,7064447028,Rural: Fringe,No
-83.406959,34.826599,1050,719,RABUN COUNTY ELEMENTARY SCHOOL,RABUN COUNTY,RABUN COUNTY,1115 E BOGGS MOUNTAIN RD,TIGER,30576,7067823116,Rural: Remote,No
-84.949013,34.775551,1052,772,ROAN ELEMENTARY SCHOOL,DALTON CITY,WHITFIELD COUNTY,1116 ROAN ST,DALTON,30721,7062263225,City: Small,No
-83.155907,32.168648,1910,645,SOUTH DODGE ELEMENTARY SCHOOL,DODGE COUNTY,DODGE COUNTY,1118 MCRAE HWY,EASTMAN,31023,4783746691,Rural: Fringe,No
-84.433639,33.722431,1050,761,FINCH ELEMENTARY,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,111 AVON AVENUE. S.W.,ATLANTA,30310,4048024000,City: Large,No
-84.334816,34.054047,3020,660,ELKINS POINTE MIDDLE SCHOOL,FULTON COUNTY,FULTON COUNTY,11290 ELKINS RD,ROSWELL,30076,7706672892,Suburb: Large,No
-84.372238,33.757401,2062,761,HOPE ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,112 BOULEVARD NE,ATLANTA,30312,4048027450,City: Large,No
-84.120842,34.232479,2190,658,I-ACHIEVE ACADEMY,FORSYTH COUNTY,FORSYTH COUNTY,1130 DAHLONEGA HWY,CUMMING,30040,6789654970,Suburb: Large,No
-84.120842,34.232479,2180,658,FORSYTH ACADEMY,FORSYTH COUNTY,FORSYTH COUNTY,1130 DAHLONEGA HWY,CUMMING,30040,7707812299,Suburb: Large,No
-84.080131,33.760059,3065,644,ROCK CHAPEL ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1130 ROCK CHAPEL RD,LITHONIA,30058,6786763802,Rural: Fringe,No
-84.351143,33.961399,7020,660,WOODLAND ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,1130 SPALDING DR,ATLANTA,30350,7705515890,City: Small,Yes
-82.966988,33.274231,2880,670,HANCOCK CENTRAL HIGH SCHOOL,HANCOCK COUNTY,HANCOCK COUNTY,11311 GA HIGHWAY 15,SPARTA,31087,7064447009,Rural: Fringe,No
-82.966988,33.274231,1060,670,HANCOCK CENTRAL MIDDLE SCHOOL,HANCOCK COUNTY,HANCOCK COUNTY,11311 GA HIGHWAY 15,SPARTA,31087,7064446652,Rural: Fringe,No
-84.337921,33.809811,4051,644,BRIAR VISTA ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1131 BRIAR VISTA TER NE,ATLANTA,30324,6788745902,Suburb: Large,No
-84.916077,32.469814,2067,706,ROTHSCHILD MIDDLE SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,1136 HUNT AVE,COLUMBUS,31907,7065693709,City: Midsize,No
-85.068161,33.55241,2052,622,CENTRAL HIGH SCHOOL,CARROLL COUNTY,CARROLL COUNTY,113 CENTRAL HIGH RD,CARROLLTON,30116,7708343386,Town: Distant,No
-85.068161,33.55241,1130,622,OPEN CAMPUS HIGH SCHOOL,CARROLL COUNTY,CARROLL COUNTY,113 CENTRAL HIGH RD,CARROLLTON,30116,7702545970,Rural: Fringe,No
-83.863159,34.288502,2040,776,GAINESVILLE EXPLORATION ACADEMY,GAINESVILLE CITY,HALL COUNTY,1145 MCEVER RD,GAINESVILLE,30504,7702871223,City: Small,Yes
-83.450287,31.943964,1010,756,WILCOX COUNTY MIDDLE SCHOOL,WILCOX COUNTY,WILCOX COUNTY,114 7TH AVE,ROCHELLE,31079,2293652331,Rural: Remote,No
-82.896851,34.107815,1000,652,DOVES CREEK ELEMENTARY SCHOOL,ELBERT COUNTY,ELBERT COUNTY,1150 ATHENS TECH RD,ELBERTON,30635,7062134601,Rural: Fringe,No
-81.095642,32.012279,1070,625,UHS OF SAVANNAH COASTAL HARBOR TREATMENT CENTER,CHATHAM COUNTY,CHATHAM COUNTY,1150 CORNELL AVE,SAVANNAH,31406,9123543911,City: Midsize,No
-83.732902,34.931843,1030,739,TOWNS COUNTY ELEMENTARY SCHOOL,TOWNS COUNTY,TOWNS COUNTY,1150 KONAHETAH RD,HIAWASSEE,30546,7068964131,Rural: Remote,No
-83.42244,33.963348,4060,629,OGLETHORPE AVENUE ELEMENTARY SCHOOL,CLARKE COUNTY,CLARKE COUNTY,1150 OGLETHORPE AVE,ATHENS,30606,7065490762,City: Midsize,No
-84.105949,34.420879,1890,642,ROBINSON ELEMENTARY SCHOOL,DAWSON COUNTY,DAWSON COUNTY,1150 PERIMETER RD,DAWSONVILLE,30534,7062656544,Rural: Distant,No
-84.703346,33.774281,2050,648,BEULAH ELEMENTARY SCHOOL,DOUGLAS COUNTY,DOUGLAS COUNTY,1150 S BURNT HICKORY RD,DOUGLASVILLE,30134,7706513300,Suburb: Large,No
-84.203247,33.561489,2950,675,STOCKBRIDGE HIGH SCHOOL,HENRY COUNTY,HENRY COUNTY,1151 OLD CONYERS RD,STOCKBRIDGE,30281,7704748747,Suburb: Large,No
-83.644707,32.832809,1050,611,ALEXANDER II MAGNET SCHOOL,BIBB COUNTY,BIBB COUNTY,1156 COLLEGE ST,MACON,31201,4787792679,City: Small,No
-82.412178,33.101917,1960,681,JEFFERSON COUNTY HIGH SCHOOL,JEFFERSON COUNTY,JEFFERSON COUNTY,1157 WARRIOR TRL,LOUISVILLE,30434,4786259991,Rural: Distant,No
-84.380798,34.062832,1910,660,ROSWELL HIGH SCHOOL,FULTON COUNTY,FULTON COUNTY,11595 KING RD,ROSWELL,30075,7705524500,Suburb: Large,No
-82.079697,33.34156,3900,721,SPIRIT CREEK MIDDLE SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,115 DOLPHIN WAY,HEPHZIBAH,30815,7065923987,City: Midsize,No
-85.041473,33.645809,1000,622,SHARP CREEK ELEMENTARY SCHOOL,CARROLL COUNTY,CARROLL COUNTY,115 OLD MUSE RD,CARROLLTON,30116,7702148848,Rural: Fringe,No
-83.670914,32.54932,1940,676,PERDUE ELEMENTARY SCHOOL,HOUSTON COUNTY,HOUSTON COUNTY,115 SUTHERLIN DR,WARNER ROBINS,31088,4789886350,City: Small,No
-80.985184,32.008209,1060,625,HOWARD ELEMENTARY SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,115 WILMINGTON ISLAND RD,SAVANNAH,31410,9123953925,Suburb: Midsize,No
-84.035461,34.105923,2990,667,T. CARL BUICE SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,1160 LEVEL CREEK RD,SUGAR HILL,30518,7702715060,Suburb: Large,No
-83.699928,34.654739,1040,754,MOUNT YONAH ELEMENTARY SCHOOL,WHITE COUNTY,WHITE COUNTY,1161 DUNCAN BRIDGE RD,SAUTEE NACOOCHEE,30571,7068653514,Rural: Distant,No
-85.154282,34.258644,6595,785,ROME CITY TRANSITIONAL ACADEMY,ROME CITY,FLOYD COUNTY,1162 SPIDER WEB DRIVE,ROME,30161,7068024326,City: Small,No
-83.874413,33.563778,1980,707,MIDDLE RIDGE ELEMENTARY SCHOOL,NEWTON COUNTY,NEWTON COUNTY,11649 BY PASS RD,COVINGTON,30014,7703856463,Rural: Fringe,No
-81.981758,33.263409,2970,721,MCBEAN ELEMENTARY SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,1165 HEPHZIBAH MCBEAN RD,HEPHZIBAH,30815,7065923723,Rural: Fringe,No
-84.353691,33.586041,3054,631,HAYNIE ELEMENTARY SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,1169 MORROW RD,MORROW,30260,7709682905,Suburb: Large,No
-84.866028,34.239262,3770,608,HAMILTON CROSSING ELEMENTARY SCHOOL,BARTOW COUNTY,BARTOW COUNTY,116 HAMILTON CROSSING RD NW,CARTERSVILLE,30120,7706065849,Rural: Fringe,No
-84.586456,33.949207,1010,781,MARIETTA HIGH SCHOOL,MARIETTA CITY,COBB COUNTY,1171 WHITLOCK AVE SW,MARIETTA,30064,7704282631,City: Small,Yes
-84.008362,33.667789,3052,722,ROCKDALE COUNTY HIGH SCHOOL,ROCKDALE COUNTY,ROCKDALE COUNTY,1174 BULLDOG CIR NE,CONYERS,30012,7704838754,Suburb: Large,No
-84.987183,34.873409,1990,755,NEW HOPE ELEMENTARY SCHOOL,WHITFIELD COUNTY,WHITFIELD COUNTY,1175 NEW HOPE RD NW,DALTON,30720,7066733180,Suburb: Small,No
-81.87915,31.58042,2940,751,ARTHUR WILLIAMS MIDDLE SCHOOL,WAYNE COUNTY,WAYNE COUNTY,1175 S US HIGHWAY 301,JESUP,31546,9124271025,Rural: Fringe,No
-84.210724,34.0685,1900,660,LAKE WINDWARD ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,11770 E FOX CT,ALPHARETTA,30005,7707407050,Suburb: Large,No
-82.321762,32.206558,1920,738,TOOMBS COUNTY HIGH SCHOOL,TOOMBS COUNTY,TOOMBS COUNTY,117 E WESLEY AVE,LYONS,30436,9125266068,Town: Remote,No
-83.972572,30.844271,3050,789,MACINTYRE PARK MIDDLE SCHOOL,THOMASVILLE CITY,THOMAS COUNTY,117 GLENWOOD DR,THOMASVILLE,31792,2292252628,Town: Distant,No
-84.363785,33.430309,1160,631,EDDIE WHITE ACADEMY,CLAYTON COUNTY,CLAYTON COUNTY,11808 PANHANDLE RD,HAMPTON,30228,7704722850,Rural: Fringe,No
-84.07473,33.373508,3030,675,UNITY GROVE ELEMENTARY SCHOOL,HENRY COUNTY,HENRY COUNTY,1180 LEGUIN MILL RD,LOCUST GROVE,30248,7708988886,Rural: Fringe,No
-82.73661,33.758812,2100,757,WASHINGTON-WILKES MIDDLE SCHOOL,WILKES COUNTY,WILKES COUNTY,1180 TIGNALL RD,WASHINGTON,30673,7066787132,Rural: Fringe,No
-82.73661,33.758812,1100,757,WASHINGTON-WILKES COMPREHENSIVE HIGH SCHOOL,WILKES COUNTY,WILKES COUNTY,1180 TIGNALL ROAD,WASHINGTON,30673,7066782426,Rural: Fringe,No
-84.308182,33.435181,1698,891,MARTHA K. GLAZE REGIONAL YOUTH DETENTION CENTER,DEPARTMENT OF JUVENILE JUSTICE,CLAYTON COUNTY,11850 HASTINGS BRIDGE RD,HAMPTON,30228,7706034664,Suburb: Large,No
-84.309509,33.276749,2010,726,COWAN ROAD MIDDLE SCHOOL,SPALDING COUNTY,SPALDING COUNTY,1185 COWAN RD,GRIFFIN,30223,7702293722,Rural: Fringe,No
-84.799202,33.976101,1130,710,WC ABNEY ELEMENTARY,PAULDING COUNTY,PAULDING COUNTY,1186 COLBERT RD,DALLAS,30132,7704438000,Rural: Fringe,No
-84.404579,34.071739,3730,660,MOUNTAIN PARK ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,11895 MOUNTAIN PARK RD,ROSWELL,30075,7705524530,Suburb: Large,No
-84.913002,33.727291,6050,622,GLANTON-HINDSMAN ELEMENTARY,CARROLL COUNTY,CARROLL COUNTY,118 GLANTON ST,VILLA RICA,30180,7704594491,Rural: Fringe,No
-84.476624,33.787308,1200,761,CORETTA SCOTT KING YOUNG WOMEN'S ACADEMY MIDDLE SC,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,1190 NORTHWEST DR NW,ATLANTA,30318,4048024962,City: Large,No
-84.476624,33.787308,1210,761,CORETTA SCOTT KING YOUNG WOMEN'S ACADEMY HIGH SCHO,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,1190 NORTHWEST DR NW,ATLANTA,30318,4048024900,City: Large,No
-82.475861,33.475121,1120,697,THOMSON-MCDUFFIE MIDDLE SCHOOL,MCDUFFIE COUNTY,MCDUFFIE COUNTY,1191 WHITE OAK RD,THOMSON,30824,7069864300,Rural: Fringe,No
-84.266891,33.759251,4100,644,DEKALB SCHOOL OF THE ARTS,DEKALB COUNTY,DEKALB COUNTY,1192 CLARENDON AVE,AVONDALE ESTATES,30002,6786762502,Suburb: Large,No
-83.765266,32.18523,1040,646,DOOLY COUNTY ELEMENTARY SCHOOL,DOOLY COUNTY,DOOLY COUNTY,11949 US HIGHWAY 41,PINEHURST,31070,2296453421,Rural: Distant,No
-83.765266,32.18523,2040,646,DOOLY COUNTY MIDDLE SCHOOL,DOOLY COUNTY,DOOLY COUNTY,11949 US HIGHWAY 41,PINEHURST,31070,2296453421,Rural: Distant,No
-81.223076,32.34959,2960,651,EBENEZER ELEMENTARY SCHOOL,EFFINGHAM COUNTY,EFFINGHAM COUNTY,1198 EBENEZER RD,RINCON,31326,9127545522,Rural: Fringe,No
-84.509041,33.949581,2070,781,GEORGE W. HARTMANN CENTER,MARIETTA CITY,COBB COUNTY,119 POWERS FERRY RD SE,MARIETTA,30067,7709717801,City: Small,No
-84.461197,33.291889,1050,656,BROOKS ELEMENTARY SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY,119 PRICE RD BOX 1,BROOKS,30205,7707198150,Rural: Fringe,No
-83.676636,32.570812,1960,676,FEAGIN MILL MIDDLE SCHOOL,HOUSTON COUNTY,HOUSTON COUNTY,1200 FEAGIN MILL RD,WARNER ROBINS,31088,4789530430,City: Small,No
-85.045448,33.021957,5052,741,BERTA WEATHERSBEE ELEMENTARY SCHOOL,TROUP COUNTY,TROUP COUNTY,1200 FORREST AVE,LAGRANGE,30240,7068831570,Town: Distant,No
-81.332985,32.188877,2970,651,SOUTH EFFINGHAM MIDDLE SCHOOL,EFFINGHAM COUNTY,EFFINGHAM COUNTY,1200 NOEL C CONAWAY RD,GUYTON,31312,9127287500,Rural: Distant,No
-82.393646,33.010716,2960,681,LOUISVILLE MIDDLE SCHOOL,JEFFERSON COUNTY,JEFFERSON COUNTY,1200 SCHOOL ST,LOUISVILLE,30434,4786257764,Town: Distant,No
-84.177284,30.892691,1850,665,EASTSIDE ELEMENTARY SCHOOL,GRADY COUNTY,GRADY COUNTY,1201 20TH ST NE,CAIRO,39828,2293778441,Rural: Fringe,No
-84.559196,30.908344,2052,643,HUTTO MIDDLE SCHOOL,DECATUR COUNTY,DECATUR COUNTY,1201 MARTIN LUTHER KING JR DR,BAINBRIDGE,39817,2292482224,Town: Distant,No
-84.203262,33.561481,1910,675,COTTON INDIAN ELEMENTARY SCHOOL,HENRY COUNTY,HENRY COUNTY,1201 OLD CONYERS RD,STOCKBRIDGE,30281,7704749983,Suburb: Large,No
-84.941231,31.37302,2050,649,EARLY COUNTY HIGH SCHOOL,EARLY COUNTY,EARLY COUNTY,12020 COLUMBIA ST,BLAKELY,39823,2297233006,Town: Distant,No
-84.361801,34.072891,2980,660,SWEET APPLE ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,12025 ETRIS RD,ROSWELL,30075,7706433310,Suburb: Large,No
-84.940857,31.375368,1970,649,EARLY COUNTY MIDDLE SCHOOL,EARLY COUNTY,EARLY COUNTY,12053 COLUMBIA ST,BLAKELY,39823,2297233746,Town: Distant,No
-84.519257,33.971008,2940,781,LOCKHEED ELEMENTARY SCHOOL,MARIETTA CITY,COBB COUNTY,1205 MERRITT RD,MARIETTA,30062,7704293196,City: Small,Yes
-83.709228,32.463051,2054,676,MORNINGSIDE ELEMENTARY SCHOOL,HOUSTON COUNTY,HOUSTON COUNTY,1206 MORNINGSIDE DR,PERRY,31069,9129886261,Town: Fringe,No
-84.13691,33.507431,1010,675,UNION GROVE HIGH,HENRY COUNTY,HENRY COUNTY,120 E LAKE RD,MCDONOUGH,30252,6785838502,Rural: Fringe,No
-84.39476,33.535129,1030,631,CALLAWAY ELEMENTARY SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,120 ORIOLE DR,JONESBORO,30238,6784792600,Suburb: Large,No
-84.557045,33.916534,1940,781,DUNLEITH ELEMENTARY SCHOOL,MARIETTA CITY,COBB COUNTY,120 SAINE DR SW,MARIETTA,30008,7704293190,City: Small,Yes
-84.134377,31.551668,2058,647,MORNINGSIDE ELEMENTARY SCHOOL,DOUGHERTY COUNTY,DOUGHERTY COUNTY,120 SUNSET LN,ALBANY,31705,2294313387,City: Small,No
-84.419037,33.97887,2780,633,MOUNT BETHEL ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,1210 JOHNSON FERRY RD,MARIETTA,30068,7705787248,Suburb: Large,No
-83.526169,31.46998,2050,737,LEN LASTINGER PRIMARY SCHOOL,TIFT COUNTY,TIFT COUNTY,1210 LAKE DR,TIFTON,31794,2293872420,Town: Remote,No
-83.602272,32.861431,5050,611,APPLING MIDDLE SCHOOL,BIBB COUNTY,BIBB COUNTY,1210 SHURLING DR,MACON,31211,4787516758,City: Small,No
-84.974762,32.558418,2058,706,DOUBLE CHURCHES ELEMENTARY SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,1213 DOUBLE CHURCHES RD,COLUMBUS,31904,7067482660,City: Midsize,No
-84.275803,33.815659,4060,644,LAUREL RIDGE ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1215 BALSAM DR,DECATUR,30033,6788746902,Suburb: Large,No
-84.943779,32.429871,3000,706,BAKER MIDDLE SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,1215 BENNING DR,COLUMBUS,31903,7066838721,City: Midsize,No
-84.16935,31.51449,1990,647,LAMAR REESE SCHOOL OF THE ARTS,DOUGHERTY COUNTY,DOUGHERTY COUNTY,1215 LILY POND RD,ALBANY,31701,2294313495,Rural: Fringe,No
-82.016182,33.516472,1060,721,NATIONAL HILLS ELEMENTARY SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,1215 NORTHWOOD RD,AUGUSTA,30909,7067377266,City: Midsize,No
-82.938919,34.28545,2020,673,SOUTH HART ELEMENTARY SCHOOL,HART COUNTY,HART COUNTY,121 E & M DAIRY RD,HARTWELL,30643,7068567383,Town: Distant,No
-84.557091,33.953728,2030,781,MARIETTA MIDDLE SCHOOL,MARIETTA CITY,COBB COUNTY,121 WINN ST NW,MARIETTA,30064,7704220311,City: Small,Yes
-81.334068,32.186722,1970,651,SOUTH EFFINGHAM HIGH SCHOOL,EFFINGHAM COUNTY,EFFINGHAM COUNTY,1220 NOEL C CONAWAY RD,GUYTON,31312,9127287511,Rural: Distant,No
-84.021072,33.938358,1112,667,MOORE MIDDLE SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,1221 LAWRENCEVILLE HWY,LAWRENCEVILLE,30046,6782267100,Suburb: Large,No
-84.028076,33.953667,1090,667,BENEFIELD ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,1221 OLD NORCROSS RD,LAWRENCEVILLE,30045,7709623771,Suburb: Large,No
-84.578941,33.263451,2052,638,EASTSIDE ELEMENTARY SCHOOL,COWETA COUNTY,COWETA COUNTY,1225 EASTSIDE SCHOOL RD,SENOIA,30276,7705996621,Rural: Distant,No
-84.937271,33.691009,1980,622,BAY SPRINGS MIDDLE SCHOOL,CARROLL COUNTY,CARROLL COUNTY,122 BAY SPRINGS RD,VILLA RICA,30180,7704592098,Rural: Fringe,No
-83.998245,33.947956,5054,667,LAWRENCEVILLE ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,122 GWINNETT DR,LAWRENCEVILLE,30045,7709631813,Suburb: Large,No
-82.611397,33.24181,1960,662,GLASCOCK COUNTY CONSOLIDATED SCHOOL,GLASCOCK COUNTY,GLASCOCK COUNTY,1230 PANTHER WAY,GIBSON,30810,7065982121,Rural: Remote,No
-83.458992,33.602882,1050,704,MORGAN COUNTY HIGH SCHOOL,MORGAN COUNTY,MORGAN COUNTY,1231 COLLEGE DR,MADISON,30650,7063422336,Rural: Fringe,Yes
-84.308434,33.279732,1920,726,COWAN ROAD ELEMENTARY SCHOOL,SPALDING COUNTY,SPALDING COUNTY,1233 COWAN RD,GRIFFIN,30223,7702293790,Rural: Fringe,No
-84.240097,33.256802,1052,726,JACKSON ROAD ELEMENTARY SCHOOL,SPALDING COUNTY,SPALDING COUNTY,1233 JACKSON RD,GRIFFIN,30223,7702293717,Suburb: Large,No
-81.610596,32.149578,5020,615,BRYAN COUNTY HIGH SCHOOL,BRYAN COUNTY,BRYAN COUNTY,1234 CAMELLIA DR,PEMBROKE,31321,9126265060,Rural: Distant,No
-83.404015,33.945816,1058,629,CLARKE MIDDLE SCHOOL,CLARKE COUNTY,CLARKE COUNTY,1235 BAXTER ST,ATHENS,30606,7065436547,City: Midsize,No
-83.898331,33.989883,4052,667,DACULA HIGH SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,123 BROAD ST,DACULA,30019,7709636664,Suburb: Large,No
-84.218765,32.109791,1000,729,SUMTER COUNTY PRIMARY SCHOOL,SUMTER COUNTY,SUMTER COUNTY,123 LEARNING LN,AMERICUS,31719,2299241012,Rural: Fringe,No
-81.152748,31.976021,5070,625,WINDSOR FOREST HIGH SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,12419 LARGO DR,SAVANNAH,31419,9123953400,City: Midsize,No
-84.346283,33.775131,1160,761,SPRINGDALE PARK ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,DEKALB COUNTY,1246 PONCE DE LEON AVE NE,ATLANTA,30306,4048027150,City: Large,No
-83.001274,34.373756,1020,673,NORTH HART ELEMENTARY SCHOOL,HART COUNTY,HART COUNTY,124 ANKERICH RD,BOWERSVILLE,30516,7068567369,Rural: Distant,No
-84.938026,34.79213,2010,772,DALTON MIDDLE SCHOOL,DALTON CITY,WHITFIELD COUNTY,1250 CROSS PLAINS TRL,DALTON,30721,7064287800,City: Small,No
-84.712799,33.026607,4000,699,GREENVILLE MIDDLE SCHOOL,MERIWETHER COUNTY,MERIWETHER COUNTY,1250 TERRELL ST,GREENVILLE,30222,7066723115,Rural: Distant,No
-85.309059,34.975738,1940,746,ROSSVILLE ELEMENTARY SCHOOL,WALKER COUNTY,WALKER COUNTY,1250 WILSON RD,ROSSVILLE,30741,7068665901,Suburb: Large,No
-84.351044,33.487091,1740,631,MUNDYS MILL MIDDLE SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,1251 MUNDYS MILL RD,JONESBORO,30238,7704732880,Suburb: Large,No
-84.289459,34.239632,5050,628,FREE HOME ELEMENTARY SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,12525 CUMMING HWY,CANTON,30115,7708875738,Rural: Fringe,No
-82.681679,33.416229,1050,749,WARREN COUNTY MIDDLE SCHOOL,WARREN COUNTY,WARREN COUNTY,1253 ATLANTA HWY,WARRENTON,30828,7064653742,Rural: Distant,Yes
-82.681679,33.416229,2050,749,WARREN COUNTY HIGH SCHOOL,WARREN COUNTY,WARREN COUNTY,1253 ATLANTA HWY,WARRENTON,30828,7064653742,Rural: Distant,Yes
-84.041367,33.882641,1820,667,BROOKWOOD HIGH SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,1255 DOGWOOD RD,SNELLVILLE,30078,7709727642,Suburb: Large,No
-83.58921,32.547008,2960,676,BONAIRE MIDDLE SCHOOL,HOUSTON COUNTY,HOUSTON COUNTY,125 GA HIGHWAY 96 E,BONAIRE,31005,4789296236,Rural: Fringe,No
-83.537537,33.006096,6001,684,JONES COUNTY PRE K,JONES COUNTY,JONES COUNTY,125 STEWART AVE,GRAY,31032,4789865384,Rural: Distant,No
-84.348953,33.638981,5054,631,HUIE ELEMENTARY SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,1260 ROCKCUT RD,FOREST PARK,30297,4043623825,Suburb: Large,No
-81.777481,32.983154,1960,617,S G A ELEMENTARY SCHOOL,BURKE COUNTY,BURKE COUNTY,1265 CHARLES PERRY AVE,SARDIS,30456,9125694322,Rural: Remote,No
